z_m,T_K,u_m_per_s,rho_kg_per_m3,X_C2H4,X_O2,X_N2,X_H2O,X_CO,X_CO2,X_H2,X_OH,X_H,X_O,X_C2H2,X_CH4,X_C3H3,X_C4H2,X_C4H4,X_C6H6,X_C6H5,X_C7H8,X_C10H8,X_C10H7,X_C12H8,X_C14H10,X_C16H10,X_C18H10
0.007,2021.219776457466,-0.2635848144043988,0.15957820117565016,0.0011181089858227353,5.4423101805559565e-05,0.6532958439825898,0.12358678307179795,0.09104447455209826,0.06802271231350134,0.03960125317048033,0.00010373576870564278,0.00034674508411962633,2.3652570273643627e-07,0.018942774027429082,0.0017079999184777277,0.00016336599166742402,0.0012741254392477338,5.873711743585196e-06,7.616341419280364e-06,1.0109197151265795e-07,9.694617091467426e-09,3.4777071439700348e-06,4.960253355998591e-07,1.885211564419626e-06,1.2132899929764539e-06,1.6171674028709645e-06,2.637904932669546e-07
0.007015625,2028.763611883478,-0.265753194184554,0.1590345235309491,0.0009706732340249673,5.910979329628811e-05,0.6543818863381288,0.12379533952666756,0.09096467309947935,0.06821038876759208,0.03925027934435175,0.00011627848163548707,0.00037549749683450266,2.967723126263987e-07,0.018136465143496063,0.001646926744223989,0.00015346119665023082,0.0012034702382491816,5.321296278856273e-06,5.996054874508667e-06,8.40809284993542e-08,7.836280618451881e-09,2.959186872694917e-06,4.527657801278622e-07,1.5261531896345708e-06,1.0695101306644815e-06,1.4943985044492893e-06,2.4270924992219845e-07
0.00703125,2036.230070778914,-0.2679111887313315,0.15850231140754398,0.0008390977990080817,6.426668200971075e-05,0.6554629514318461,0.1240089861035879,0.09086466855518548,0.06840334785081155,0.038891050504813625,0.00013024843175262165,0.00040653747330988835,3.7237138960373745e-07,0.01733420742461584,0.0015844020682744056,0.0001435487235628296,0.0011327312919729726,4.805968658476386e-06,4.675831653336135e-06,6.935040779618188e-08,6.288174083466963e-09,2.4970567225952665e-06,4.0913607000749916e-07,1.2219712286833338e-06,9.420219358691317e-07,1.393834968934164e-06,2.2318781973905933e-07
0.007046875,2043.609819736944,-0.2700573549012308,0.15798212325299926,0.0007222232526423995,6.99449261044657e-05,0.656539106521797,0.12422806495340998,0.09074302927606435,0.06860201242177986,0.0385234453034923,0.00014579286996731965,0.0004400180273102315,4.6720486907959546e-07,0.016537284975121705,0.0015205110460181964,0.0001336911042624759,0.0010621996630225444,4.326181340024094e-06,3.611561743039655e-06,5.6734612914921156e-08,5.0095189251496055e-09,2.0887951006318894e-06,3.658103845423567e-07,9.671573042784697e-07,8.301478540928946e-07,1.3138122209194088e-06,2.0511509164736124e-07
0.0070625,2050.893350046601,-0.2721902034474375,0.15747452107645468,0.0006189026082721711,7.620192270343854e-05,0.6576104320325591,0.12445291926454843,0.09059825172606492,0.06880683160806383,0.038147318982107055,0.0001630731254226073,0.00047609796959042307,5.861498513421998e-07,0.015746972688573287,0.0014553640858951935,0.00012394968533598465,0.0009921767106292425,3.880446941967495e-06,2.7627440508825242e-06,4.604501800586795e-08,3.962557528865813e-09,1.7314771663594173e-06,3.234636673846707e-07,7.561946163780005e-07,7.330935806651155e-07,1.2526919916419889e-06,1.8838535608223737e-07
0.007078125,2058.071006698665,-0.2743082024297435,0.15698006884092314,0.0005280089717330589,8.310226254150636e-05,0.6586770229482085,0.124683889458792,0.09042876043087682,0.06901828116235016,0.037762501186872785,0.000182266753138643,0.0005149411542180672,7.353947117469714e-07,0.014964532237363083,0.0013890984860567863,0.00011438372052864234,0.0009229704976119738,3.467323039303939e-06,2.0928075186907453e-06,3.70797675683922e-08,3.1126182522942345e-09,1.4218268100990926e-06,2.827513756825043e-07,5.836559690726644e-07,6.499747237165352e-07,1.2088825537311022e-06,1.7289790877764647e-07
0.00709375,2065.133012391045,-0.2764097803721306,0.1564993311864505,0.00044844301835034054,9.071886216668399e-05,0.6597389898466169,0.12492130780281807,0.0902329083478521,0.06923686316721281,0.03736879444525412,0.00020357108139115558,0.0005567151929271897,9.229895453088849e-07,0.014191209142156536,0.0013218798075005586,0.00010504957394857263,0.0008548918636905985,3.085404851487869e-06,1.5692526670268758e-06,2.9635346672740273e-08,2.428173837839402e-09,1.156274894665302e-06,2.4430187616234854e-07,4.442853230601943e-07,5.798421243601284e-07,1.1808469549208968e-06,1.585563670272707e-07
0.007125,2078.882000985787,-0.2805589382548381,0.15558032293616342,0.00031997731539021036,0.00010833476731167478,0.6618492184247898,0.1254163147170794,0.08975745052236876,0.06969679096875384,0.036554110532623474,0.00025315390202786673,0.000649546864821259,1.4459318821451527e-06,0.012675732428122262,0.0011851984327050143,8.723463966047511e-05,0.0007230567216806016,2.410638658442888e-06,8.732291243301616e-07,1.8773547532564912e-08,1.4671649417145548e-09,7.449765580497953e-07,1.7601509743004033e-07,2.490892997220172e-07,4.751620560795218e-07,1.1670575962711163e-06,1.3304100110767492e-07
0.00715625,2092.051868695433,-0.2846231672924333,0.15472270102327604,0.00022452190880062618,0.00012992831374086978,0.6639428485597081,0.12594086363170534,0.0891556438912414,0.07019176198947417,0.035700779601591986,0.00031383427949828983,0.0007561775004965247,2.26389885108255e-06,0.0112108861849863,0.001047261575729282,7.088957674354902e-05,0.0005992696069448885,1.8443628644020798e-06,4.7402277062408656e-07,1.1695252985368954e-08,8.726386616933242e-10,4.625693331314629e-07,1.2089458898178044e-07,1.3198696672608579e-07,4.10307279433123e-07,1.1993402989183247e-06,1.1114898928276757e-07
0.0071875,2104.563893152937,-0.288589040442265,0.15393079372993965,0.00015504688735977888,0.0001565378153638442,0.666021398381454,0.12649713112438327,0.08841195051733268,0.07072667338554288,0.03480607082232165,0.00038778580455325076,0.0008779911960033077,3.5372912516003034e-06,0.00980578946149192,0.0009102298849033959,5.6265723938105335e-05,0.0004856131214906709,1.3767103136921427e-06,2.5365213196062065e-07,7.224038483725892e-09,5.144817341157636e-10,2.7880898897224917e-07,7.947923368503271e-08,6.608222545580146e-08,3.78101449985889e-07,1.267815495631488e-06,9.236178191693583e-08
